epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,149.837,0.46522,2.6309,1.04151,0.00687,1,0.995,0.995,0.18247,3.08582,0.86324,0.00026672,0.00026672,0.00026672
